Term,Coefficient
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
d^2u/dx0^2,-1.0
u,-2.8732226489980213
d^2u/dx0^2,-1.0
u,-2.8623707108834
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22390668538737668
d^2u/dx0^2,-1.0
u,-2.8710631699510984
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.04894767603548789
u,0.020525593055874487
du/dx0,-0.22390668538737668
d^2u/dx0^2,-1.0
u,-2.8710631699510984
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22493866327566633
d^2u/dx0^2,-1.0
u,-2.872118773448753
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22390668538737635
d^2u/dx0^2,-1.0
u,-2.871063169951098
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8623707108834
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.04894767603548788
u,0.020525593055874508
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22390668538737613
d^2u/dx0^2,-1.0
u,-2.8710631699510962
d^2u/dx0^2,-1.0
u,-2.8623707108834
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
d^2u/dx0^2,-1.0
u,-2.8623707108834
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22390668538737613
d^2u/dx0^2,-1.0
u,-2.8710631699510962
d^2u/dx0^2,-1.0
u,-2.8623707108834
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22390668538737635
d^2u/dx0^2,-1.0
u,-2.871063169951098
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22390668538737604
d^2u/dx0^2,-1.0
u,-2.8710631699510967
du/dx0,-0.22304780116059894
d^2u/dx0^2,-1.0
u,-2.8714111317335718
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22390668538737668
d^2u/dx0^2,-1.0
u,-2.8710631699510984
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
d^2u/dx0^2,-1.0
u,-2.8732226489980213
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
d^2u/dx0^2,-1.0
u,-2.872639034880594
du/dx0,-0.22327931571955828
d^2u/dx0^2,-1.0
u,-2.872639034880593
du/dx0,-0.22327931571955795
